date,ticker,open,high,low,close,volume,asset_type
2023-06-05,NVDA,356.21,367.49,350.46,363.13,50525899,stock
2023-06-06,NVDA,355.84,376.35,352.83,364.52,84431412,stock
2023-06-07,NVDA,348.81,354.14,348.1,353.18,36650997,stock
2023-06-08,NVDA,364.22,370.52,354.15,356.64,40872862,stock
2023-06-09,NVDA,349.07,351.05,344.47,345.91,28670484,stock
2023-06-12,NVDA,336.07,343.06,334.13,341.28,74530375,stock
2023-06-13,NVDA,340.71,341.91,327.18,329.85,46142066,stock
2023-06-14,NVDA,333.62,338.94,330.8,337.73,39235282,stock
2023-06-15,NVDA,359.83,369.15,341.07,348.31,54633187,stock
2023-06-16,NVDA,338.34,347.12,336.24,345.73,57238401,stock
2023-06-19,NVDA,339.9,354.43,335.3,346.47,67455264,stock
2023-06-20,NVDA,328.91,330.91,325.22,329.61,24773371,stock
2023-06-21,NVDA,329.26,331.58,321.23,326.43,53360321,stock
2023-06-22,NVDA,336.58,340.81,320.38,326.12,62502488,stock
2023-06-23,NVDA,352.13,360.91,343.26,357.73,21786952,stock
2023-06-26,NVDA,347.56,349.23,341.24,344.35,44702871,stock
2023-06-27,NVDA,356.98,363.95,354.38,362.75,50709808,stock
2023-06-28,NVDA,384.46,389.83,368.69,375.93,49640752,stock
2023-06-29,NVDA,386.15,388.07,379.08,379.95,59549682,stock
2023-06-30,NVDA,412.62,415.16,400.35,404.39,17857757,stock
2023-07-03,NVDA,399.8,411.01,396.56,410.02,56053458,stock
2023-07-04,NVDA,414.95,417.93,414.28,415.97,48388398,stock
2023-07-05,NVDA,418.26,425.15,413.09,415.53,30186112,stock
2023-07-06,NVDA,440.33,443.13,432.42,434.06,22649949,stock
2023-07-07,NVDA,439.52,464.96,429.79,451.41,33947072,stock
2023-07-10,NVDA,448.8,452.41,438.02,441.98,46692032,stock
2023-07-11,NVDA,417.25,428.01,415.77,422.38,28953210,stock
2023-07-12,NVDA,421.73,429.68,417.58,419.72,48657317,stock
2023-07-13,NVDA,395.99,409.16,395.1,408.46,39083638,stock
2023-07-14,NVDA,400.31,418.71,387.13,407.88,30217112,stock
2023-07-17,NVDA,433.76,437.78,421.96,426.27,38058820,stock
2023-07-18,NVDA,416.78,423.02,408.36,419.84,50181479,stock
2023-07-19,NVDA,408.25,426.2,405.32,419.55,24679232,stock
2023-07-20,NVDA,422.43,424.82,412.11,420.73,23744381,stock
2023-07-21,NVDA,425.23,434.41,424.69,433.76,50422897,stock
2023-07-24,NVDA,396.31,407.34,390.76,401.28,14560273,stock
2023-07-25,NVDA,392.95,401.08,384.79,393.16,35967393,stock
2023-07-26,NVDA,398.89,399.44,395.39,396.4,13670305,stock
2023-07-27,NVDA,416.09,421.27,404.11,413.73,19698917,stock
2023-07-28,NVDA,408.03,411.6,403.95,407.0,24007786,stock
2023-07-31,NVDA,381.72,384.29,378.59,381.43,36249223,stock
2023-08-01,NVDA,385.38,392.23,383.84,390.1,23516396,stock
2023-08-02,NVDA,384.59,385.54,381.03,381.83,27718256,stock
2023-08-03,NVDA,354.79,369.18,352.31,366.55,44702544,stock
2023-08-04,NVDA,360.68,363.26,356.11,358.91,36820593,stock
2023-08-07,NVDA,364.83,370.29,354.17,356.89,34622771,stock
2023-08-08,NVDA,359.1,362.04,345.24,349.69,22926088,stock
2023-08-09,NVDA,316.74,325.42,314.89,323.97,37088816,stock
2023-08-10,NVDA,333.59,339.02,326.63,334.58,43643524,stock
2023-08-11,NVDA,352.49,357.79,345.47,350.12,43729471,stock
2023-08-14,NVDA,348.63,358.85,348.22,358.48,13041661,stock
2023-08-15,NVDA,339.32,344.96,338.77,344.77,35742605,stock
2023-08-16,NVDA,332.96,348.33,324.67,342.62,43437324,stock
2023-08-17,NVDA,339.76,346.68,333.17,342.81,20798172,stock
2023-08-18,NVDA,341.04,350.75,340.32,350.35,41327259,stock
2023-08-21,NVDA,369.35,373.01,350.16,358.93,41601628,stock
2023-08-22,NVDA,359.43,368.79,346.75,350.11,14302346,stock
2023-08-23,NVDA,350.29,359.72,343.37,351.39,19291271,stock
2023-08-24,NVDA,358.93,359.22,356.48,357.35,17321605,stock
2023-08-25,NVDA,373.1,377.66,369.93,376.33,25036013,stock
2023-08-28,NVDA,372.88,388.94,370.59,386.03,40232405,stock
2023-08-29,NVDA,403.0,412.53,392.71,397.16,18575715,stock
2023-08-30,NVDA,411.57,414.97,391.36,398.65,35170856,stock
2023-08-31,NVDA,405.78,428.66,392.84,419.16,27299081,stock
2023-09-01,NVDA,434.25,442.58,416.99,425.55,18878020,stock
2023-09-04,NVDA,409.41,415.15,408.0,413.25,21434788,stock
2023-09-05,NVDA,441.28,450.02,428.09,434.4,29405881,stock
2023-09-06,NVDA,448.0,451.49,438.58,445.5,33183479,stock
2023-09-07,NVDA,444.3,447.22,436.62,438.99,22296946,stock
2023-09-08,NVDA,419.53,437.9,415.01,432.03,37788488,stock
2023-09-11,NVDA,435.39,443.37,427.75,436.89,36703631,stock
2023-09-12,NVDA,457.4,463.39,442.47,444.39,20249496,stock
2023-09-13,NVDA,455.5,464.6,441.02,447.82,39329179,stock
2023-09-14,NVDA,463.39,470.01,442.1,453.09,36466965,stock
2023-09-15,NVDA,482.74,493.01,470.23,481.25,17690844,stock
2023-09-18,NVDA,515.53,523.6,492.43,500.05,33798850,stock
2023-09-19,NVDA,497.64,511.85,493.02,503.8,38403589,stock
2023-09-20,NVDA,532.74,536.55,516.2,521.09,22488355,stock
2023-09-21,NVDA,489.14,512.64,481.51,502.99,35562670,stock
2023-09-22,NVDA,499.32,513.69,485.86,510.46,25633703,stock
2023-09-25,NVDA,530.71,545.1,527.58,544.26,17687619,stock
2023-09-26,NVDA,552.86,558.24,538.2,540.56,35499648,stock
2023-09-27,NVDA,507.94,525.68,507.34,525.18,34525976,stock
2023-09-28,NVDA,504.87,516.11,503.54,513.74,21646201,stock
2023-09-29,NVDA,501.76,505.16,490.97,494.91,17099812,stock
2023-10-02,NVDA,484.91,489.52,476.41,481.89,11935081,stock
2023-10-03,NVDA,460.45,480.06,458.47,476.06,33163168,stock
2023-10-04,NVDA,449.88,462.3,446.03,453.57,33065095,stock
2023-10-05,NVDA,449.44,464.23,443.35,454.18,11777336,stock
2023-10-06,NVDA,468.71,470.75,467.69,469.13,28917760,stock
2023-10-09,NVDA,461.96,463.78,452.6,454.82,26244080,stock
2023-10-10,NVDA,471.35,492.76,468.42,480.04,21644049,stock
2023-10-11,NVDA,501.23,506.3,481.92,489.09,11689938,stock
2023-10-12,NVDA,520.35,523.14,504.25,507.46,26756048,stock
2023-10-13,NVDA,495.03,503.38,490.26,496.31,43788341,stock
2023-10-16,NVDA,495.62,519.91,486.4,511.79,29030601,stock
2023-10-17,NVDA,485.86,498.17,479.08,492.99,23692888,stock
2023-10-18,NVDA,496.7,511.68,495.59,509.0,29575412,stock
2023-10-19,NVDA,522.37,523.53,511.21,512.48,40411376,stock
2023-10-20,NVDA,511.3,523.89,509.77,522.92,43640260,stock
2023-10-23,NVDA,500.29,506.04,495.66,502.24,16310518,stock
2023-10-24,NVDA,495.34,498.61,484.91,487.14,29320877,stock
2023-10-25,NVDA,504.76,506.31,493.38,497.83,39569744,stock
2023-10-26,NVDA,468.68,488.41,463.96,481.96,34781090,stock
2023-10-27,NVDA,475.31,493.49,467.68,490.23,27359065,stock
2023-10-30,NVDA,481.43,488.15,461.15,467.7,18241658,stock
2023-10-31,NVDA,484.55,487.29,480.09,482.18,54146820,stock
2023-11-01,NVDA,454.52,463.9,448.89,462.19,21425801,stock
2023-11-02,NVDA,473.56,476.45,469.2,471.59,19541774,stock
2023-11-03,NVDA,465.91,485.44,455.77,482.41,18953160,stock
2023-11-06,NVDA,473.99,476.34,460.88,471.17,20274217,stock
2023-11-07,NVDA,493.4,506.52,475.77,481.25,35332739,stock
2023-11-08,NVDA,472.4,490.52,466.2,486.04,38800622,stock
2023-11-09,NVDA,465.52,481.47,457.21,477.35,53753346,stock
2023-11-10,NVDA,461.59,463.74,459.74,461.16,26496694,stock
2023-11-13,NVDA,441.14,446.83,426.47,430.89,27593773,stock
2023-11-14,NVDA,434.46,438.28,432.86,436.54,16960971,stock
2023-11-15,NVDA,426.08,431.24,406.71,413.61,57206473,stock
2023-11-16,NVDA,404.49,423.03,395.21,415.32,59083726,stock
2023-11-17,NVDA,419.2,422.36,405.27,411.84,30451784,stock
2023-11-20,NVDA,420.1,424.7,417.15,422.08,20799821,stock
2023-11-21,NVDA,407.61,427.36,401.09,417.98,36653662,stock
2023-11-22,NVDA,422.4,429.19,410.3,413.52,44436512,stock
2023-11-23,NVDA,418.88,429.93,415.49,424.59,37320131,stock
2023-11-24,NVDA,435.61,445.63,417.5,429.94,49364552,stock
2023-11-27,NVDA,437.32,443.33,432.22,435.07,43886431,stock
2023-11-28,NVDA,443.16,447.41,440.21,442.63,32516883,stock
2023-11-29,NVDA,413.6,422.71,411.46,419.8,67893395,stock
2023-11-30,NVDA,433.41,440.02,425.28,431.42,64361606,stock
2023-12-01,NVDA,438.39,444.62,433.79,441.12,55844541,stock
2023-12-04,NVDA,437.69,441.33,416.49,426.04,35824018,stock
2023-12-05,NVDA,418.65,429.41,413.86,422.75,65345430,stock
2023-12-06,NVDA,412.85,429.56,404.7,422.51,56862322,stock
2023-12-07,NVDA,429.4,432.74,419.52,420.86,58115071,stock
2023-12-08,NVDA,418.56,430.82,415.25,426.15,54091363,stock
2023-12-11,NVDA,437.3,454.53,433.7,448.4,78963004,stock
2023-12-12,NVDA,481.86,484.59,461.34,466.08,77942642,stock
2023-12-13,NVDA,444.1,459.95,434.4,445.51,37994013,stock
2023-12-14,NVDA,446.09,457.98,440.91,455.68,82829840,stock
2023-12-15,NVDA,476.97,483.08,473.88,477.76,32785297,stock
2023-12-18,NVDA,494.88,496.56,478.6,484.66,39371917,stock
2023-12-19,NVDA,495.76,512.4,486.12,503.93,66517390,stock
2023-12-20,NVDA,555.95,559.19,540.1,541.13,44244674,stock
2023-12-21,NVDA,552.56,568.28,547.64,561.32,63451543,stock
2023-12-22,NVDA,557.44,574.35,547.03,566.69,32692762,stock
2023-12-25,NVDA,580.73,592.81,570.54,588.27,78919838,stock
2023-12-26,NVDA,596.55,601.74,590.27,591.74,73922516,stock
2023-12-27,NVDA,583.15,604.68,577.53,592.71,81985091,stock
2023-12-28,NVDA,584.27,587.82,582.35,585.93,38901536,stock
2023-12-29,NVDA,608.05,621.04,605.59,619.38,66209419,stock
2024-01-01,NVDA,590.29,604.92,587.88,602.37,74931768,stock
2024-01-02,NVDA,646.72,652.17,628.64,636.07,51613308,stock
2024-01-03,NVDA,637.46,659.6,629.74,647.81,81991781,stock
2024-01-04,NVDA,609.66,624.57,601.31,617.34,86327376,stock
2024-01-05,NVDA,620.27,636.44,610.81,625.84,76746235,stock
2024-01-08,NVDA,593.69,596.83,578.07,581.96,55382671,stock
2024-01-09,NVDA,586.59,597.74,582.3,595.31,60744880,stock
2024-01-10,NVDA,633.26,634.06,613.0,614.54,59921139,stock
2024-01-11,NVDA,597.72,610.58,589.06,602.41,63387634,stock
2024-01-12,NVDA,622.85,627.13,599.14,605.5,43553405,stock
2024-01-15,NVDA,671.46,676.92,645.75,648.89,92719934,stock
2024-01-16,NVDA,642.44,655.13,624.89,638.01,103299504,stock
2024-01-17,NVDA,626.52,628.92,607.06,615.29,33751842,stock
2024-01-18,NVDA,628.13,652.85,612.74,648.56,62797220,stock
2024-01-19,NVDA,712.68,716.21,687.43,695.23,45221643,stock
2024-01-22,NVDA,696.88,700.26,693.47,695.88,31203479,stock
2024-01-23,NVDA,735.89,752.41,705.18,721.53,41493876,stock
2024-01-24,NVDA,780.24,794.31,750.84,756.82,93557454,stock
2024-01-25,NVDA,748.97,750.63,736.16,738.0,94918852,stock
2024-01-26,NVDA,707.04,729.59,702.16,726.15,87673249,stock
2024-01-29,NVDA,781.67,783.92,757.55,758.72,99206285,stock
2024-01-30,NVDA,806.2,810.98,792.13,805.46,32741840,stock
2024-01-31,NVDA,796.15,823.98,794.41,822.14,100809801,stock
2024-02-01,NVDA,801.97,811.98,788.47,797.85,43112435,stock
2024-02-02,NVDA,840.91,859.69,836.73,855.99,34115018,stock
2024-02-05,NVDA,811.51,847.97,801.09,840.9,86528221,stock
2024-02-06,NVDA,834.18,840.85,823.85,831.76,111382766,stock
2024-02-07,NVDA,833.85,861.58,812.21,842.46,93485497,stock
2024-02-08,NVDA,891.73,904.35,875.83,890.27,72223101,stock
2024-02-09,NVDA,899.18,935.9,886.18,918.02,54982832,stock
2024-02-12,NVDA,926.47,942.53,916.18,932.19,56589062,stock
2024-02-13,NVDA,916.06,952.84,910.03,948.19,42113386,stock
2024-02-14,NVDA,969.72,992.98,929.46,950.39,55860003,stock
2024-02-15,NVDA,937.08,973.78,931.5,969.92,72326065,stock
2024-02-16,NVDA,886.28,902.66,877.33,888.45,66251721,stock
2024-02-19,NVDA,907.55,910.92,876.53,879.97,55749617,stock
2024-02-20,NVDA,885.98,890.06,883.27,888.15,68144712,stock
2024-02-21,NVDA,845.08,865.19,834.19,853.76,112882285,stock
2024-02-22,NVDA,864.83,878.91,855.39,866.08,112034472,stock
2024-02-23,NVDA,890.23,892.39,855.37,860.59,53906129,stock
2024-02-26,NVDA,897.82,917.72,897.16,915.86,65971300,stock
2024-02-27,NVDA,965.78,987.69,953.98,968.47,34453718,stock
2024-02-28,NVDA,928.42,963.71,917.56,953.57,98472166,stock
2024-02-29,NVDA,967.87,970.6,947.03,949.31,35996302,stock
2024-03-01,NVDA,976.33,992.5,924.17,947.61,69522671,stock
2024-03-04,NVDA,918.28,941.11,895.67,933.5,38371158,stock
2024-03-05,NVDA,933.69,943.93,927.46,940.64,115808369,stock
2024-03-06,NVDA,921.19,925.5,909.78,916.74,43648180,stock
2024-03-07,NVDA,866.76,898.56,863.18,881.88,35956818,stock
2024-03-08,NVDA,887.22,918.11,880.29,902.03,72117700,stock
2024-03-11,NVDA,950.31,969.18,914.48,922.86,71298048,stock
2024-03-12,NVDA,905.3,933.33,872.88,897.96,115817998,stock
2024-03-13,NVDA,931.09,940.29,918.69,927.29,59599408,stock
2024-03-14,NVDA,909.44,925.51,888.74,907.74,82770850,stock
2024-03-15,NVDA,936.2,954.81,907.59,916.55,102820525,stock
2024-03-18,NVDA,928.95,958.93,922.05,944.01,116771604,stock
2024-03-19,NVDA,914.01,965.71,886.45,943.65,52743295,stock
2024-03-20,NVDA,963.25,987.86,949.02,959.56,114859657,stock
2024-03-21,NVDA,920.23,947.75,909.72,943.12,61888590,stock
2024-03-22,NVDA,932.11,949.02,925.5,937.41,43959310,stock
2024-03-25,NVDA,959.36,963.63,923.8,931.43,108127602,stock
2024-03-26,NVDA,928.16,933.05,899.38,908.13,32095168,stock
2024-03-27,NVDA,879.11,914.82,852.21,903.25,72556192,stock
2024-03-28,NVDA,861.58,876.68,830.94,856.28,54322009,stock
2024-03-29,NVDA,822.6,848.52,813.91,842.36,62030882,stock
2024-04-01,NVDA,810.25,838.3,809.36,834.67,76037624,stock
2024-04-02,NVDA,804.26,842.84,791.28,827.88,85075204,stock
2024-04-03,NVDA,792.94,831.33,784.18,821.57,113721504,stock
2024-04-04,NVDA,831.12,841.31,814.71,820.45,77841014,stock
2024-04-05,NVDA,857.97,859.45,834.27,835.0,78425282,stock
2024-04-08,NVDA,868.54,894.11,851.09,861.65,42878801,stock
2024-04-09,NVDA,872.06,875.73,834.3,842.95,80443382,stock
2024-04-10,NVDA,827.62,834.4,804.84,808.83,79254562,stock
2024-04-11,NVDA,788.33,794.82,778.12,780.49,78863773,stock
2024-04-12,NVDA,742.75,784.76,728.76,767.91,85811887,stock
2024-04-15,NVDA,751.61,772.4,742.09,759.11,86216838,stock
2024-04-16,NVDA,755.41,759.87,728.17,739.52,53015184,stock
2024-04-17,NVDA,694.45,710.25,691.44,707.29,33845004,stock
2024-04-18,NVDA,678.0,700.95,669.59,696.64,39325221,stock
2024-04-19,NVDA,714.92,717.49,699.37,701.64,85154234,stock
2024-04-22,NVDA,698.04,725.52,686.65,716.98,71195055,stock
2024-04-23,NVDA,725.24,730.83,694.9,703.69,29318692,stock
2024-04-24,NVDA,679.16,695.48,677.97,694.15,94062169,stock
2024-04-25,NVDA,657.78,676.83,652.55,672.53,57519198,stock
2024-04-26,NVDA,664.03,677.59,656.1,672.33,101550750,stock
2024-04-29,NVDA,644.71,663.06,637.79,653.18,80084833,stock
2024-04-30,NVDA,680.17,681.93,665.97,666.95,63075170,stock
2024-05-01,NVDA,611.6,646.74,603.08,627.04,71490438,stock
2024-05-02,NVDA,637.36,653.53,608.56,619.69,83524553,stock
2024-05-03,NVDA,636.03,648.15,619.56,626.76,25205298,stock
2024-05-06,NVDA,645.64,652.54,627.07,631.31,49504455,stock
2024-05-07,NVDA,705.76,715.78,683.89,694.26,90112452,stock
2024-05-08,NVDA,708.91,725.79,689.97,703.38,93691157,stock
2024-05-09,NVDA,677.49,694.65,665.13,679.63,63088355,stock
2024-05-10,NVDA,656.29,686.46,646.64,677.91,68813868,stock
2024-05-13,NVDA,636.42,653.8,619.44,637.56,88518526,stock
2024-05-14,NVDA,624.28,642.68,614.75,636.27,54986277,stock
2024-05-15,NVDA,625.06,626.81,615.57,618.48,86088685,stock
2024-05-16,NVDA,628.63,643.42,627.03,639.13,88486350,stock
2024-05-17,NVDA,622.93,633.29,612.55,627.45,77371475,stock
2024-05-20,NVDA,639.16,643.7,621.59,625.39,56287013,stock
2024-05-21,NVDA,624.75,639.33,603.01,612.12,62246919,stock
2024-05-22,NVDA,673.34,674.34,649.08,651.06,40944239,stock
2024-05-23,NVDA,632.33,648.29,629.71,644.29,43163482,stock
2024-05-24,NVDA,673.1,697.92,669.43,687.52,63193209,stock
2024-05-27,NVDA,684.21,715.12,665.38,707.96,37698171,stock
2024-05-28,NVDA,729.25,738.41,704.68,720.58,33850912,stock
2024-05-29,NVDA,709.95,735.93,707.39,730.53,54502301,stock
2024-05-30,NVDA,718.87,756.12,705.33,741.26,72955877,stock
2024-05-31,NVDA,680.81,694.94,679.3,693.45,77617450,stock
2024-06-03,NVDA,668.66,700.32,661.75,687.26,65959987,stock
2024-06-04,NVDA,706.74,714.33,692.26,708.46,36240580,stock
2024-06-05,NVDA,722.14,723.92,705.94,707.82,30576475,stock
2024-06-06,NVDA,685.02,705.83,658.79,674.39,75244675,stock
2024-06-07,NVDA,696.9,702.99,664.94,673.69,48770032,stock
2024-06-10,NVDA,700.35,733.37,685.98,715.67,38528751,stock
2024-06-11,NVDA,742.39,756.36,739.52,748.19,46963596,stock
2024-06-12,NVDA,732.12,754.76,716.8,747.17,60642005,stock
2024-06-13,NVDA,749.65,793.69,741.74,773.08,53534468,stock
2024-06-14,NVDA,763.54,783.91,751.01,763.84,52037159,stock
2024-06-17,NVDA,697.11,723.83,695.79,720.2,36226627,stock
2024-06-18,NVDA,719.02,736.38,684.97,697.82,60737720,stock
2024-06-19,NVDA,756.34,763.07,715.71,737.65,47473086,stock
2024-06-20,NVDA,711.57,735.88,702.53,731.19,67065596,stock
2024-06-21,NVDA,717.48,738.82,713.2,725.57,58123470,stock
2024-06-24,NVDA,709.12,726.46,705.12,718.57,58454926,stock
2024-06-25,NVDA,757.96,771.91,756.94,768.71,28602771,stock
2024-06-26,NVDA,794.6,820.08,788.2,814.37,19433005,stock
2024-06-27,NVDA,854.64,888.61,846.99,880.84,16729202,stock
2024-06-28,NVDA,866.08,899.85,839.08,876.65,58574933,stock
2024-07-01,NVDA,908.3,917.89,881.07,886.48,27278812,stock
2024-07-02,NVDA,864.2,868.08,837.17,841.32,51016721,stock
2024-07-03,NVDA,872.79,894.43,867.1,886.67,38796342,stock
2024-07-04,NVDA,870.42,886.98,834.68,851.84,44764914,stock
2024-07-05,NVDA,862.16,866.74,849.44,859.01,46791312,stock
2024-07-08,NVDA,851.56,853.26,825.01,827.31,25593799,stock
2024-07-09,NVDA,786.6,814.34,784.32,811.08,18436568,stock
2024-07-10,NVDA,786.59,795.23,777.6,788.29,24678718,stock
2024-07-11,NVDA,775.62,789.62,767.86,772.31,20427938,stock
2024-07-12,NVDA,762.15,778.12,745.88,758.48,14059478,stock
2024-07-15,NVDA,755.51,757.91,737.76,744.66,47401277,stock
2024-07-16,NVDA,793.61,796.6,758.27,767.31,23691351,stock
2024-07-17,NVDA,753.09,760.41,725.45,738.8,15128565,stock
2024-07-18,NVDA,753.82,756.29,740.78,745.12,25754567,stock
2024-07-19,NVDA,783.14,794.44,772.95,778.19,21842472,stock
2024-07-22,NVDA,744.85,777.39,728.18,764.95,30762903,stock
2024-07-23,NVDA,741.63,755.6,731.33,746.57,16866433,stock
2024-07-24,NVDA,748.46,750.33,736.52,741.16,16808217,stock
2024-07-25,NVDA,799.98,802.32,770.71,773.02,36262081,stock
2024-07-26,NVDA,763.54,784.05,760.04,778.91,34691205,stock
2024-07-29,NVDA,782.85,787.02,759.54,765.18,18779984,stock
2024-07-30,NVDA,791.1,795.74,773.85,778.87,22651344,stock
2024-07-31,NVDA,758.37,767.22,743.39,749.99,18196287,stock
2024-08-01,NVDA,752.93,777.29,736.99,768.71,40096183,stock
2024-08-02,NVDA,779.85,798.39,769.54,780.4,19497556,stock
2024-08-05,NVDA,754.19,783.23,743.09,772.66,35663262,stock
2024-08-06,NVDA,735.34,755.14,729.04,750.91,20140826,stock
2024-08-07,NVDA,742.27,745.75,723.68,728.55,12897905,stock
2024-08-08,NVDA,732.67,747.78,728.05,742.91,38398133,stock
2024-08-09,NVDA,801.36,810.97,762.67,776.18,24539625,stock
2024-08-12,NVDA,774.61,778.33,757.03,759.67,41656599,stock
2024-08-13,NVDA,780.24,785.23,766.03,772.57,22063547,stock
2024-08-14,NVDA,698.54,725.62,693.79,718.72,20028110,stock
2024-08-15,NVDA,683.17,715.36,680.03,704.73,38106274,stock
2024-08-16,NVDA,691.92,711.81,684.8,704.53,36569964,stock
2024-08-19,NVDA,703.29,716.84,672.85,683.0,40103240,stock
2024-08-20,NVDA,682.74,683.54,660.2,661.5,27020531,stock
2024-08-21,NVDA,624.17,651.55,620.28,646.74,19404479,stock
2024-08-22,NVDA,642.52,668.99,630.56,653.91,29089429,stock
2024-08-23,NVDA,671.12,681.41,642.49,650.15,21503975,stock
2024-08-26,NVDA,618.08,624.39,589.49,601.65,20764318,stock
2024-08-27,NVDA,560.33,569.36,550.78,559.06,26906463,stock
2024-08-28,NVDA,532.53,560.26,527.27,547.74,36007735,stock
2024-08-29,NVDA,553.62,562.12,552.3,557.03,30428822,stock
2024-08-30,NVDA,504.29,511.71,490.59,506.37,16559259,stock
2024-09-02,NVDA,489.5,500.62,488.01,497.99,39788866,stock
2024-09-03,NVDA,502.64,513.11,486.14,489.29,37812451,stock
2024-09-04,NVDA,499.44,518.67,491.63,514.06,32553497,stock
2024-09-05,NVDA,498.39,517.32,491.33,507.59,15127630,stock
2024-09-06,NVDA,523.09,536.23,506.59,514.85,40211881,stock
2024-09-09,NVDA,531.86,535.97,508.96,517.82,17136320,stock
2024-09-10,NVDA,464.16,488.72,454.49,480.99,33246194,stock
2024-09-11,NVDA,482.87,502.55,472.86,494.49,27831862,stock
2024-09-12,NVDA,487.9,508.98,483.23,498.64,11707287,stock
2024-09-13,NVDA,519.63,521.14,506.15,507.99,12280718,stock
2024-09-16,NVDA,588.13,590.38,575.5,583.29,33131169,stock
2024-09-17,NVDA,552.44,558.77,535.9,542.69,24149986,stock
2024-09-18,NVDA,590.39,595.09,569.71,576.92,16054383,stock
2024-09-19,NVDA,558.6,573.42,557.49,571.6,13411995,stock
2024-09-20,NVDA,560.58,580.18,558.17,577.84,33424127,stock
2024-09-23,NVDA,586.02,589.54,573.25,577.38,28220271,stock
2024-09-24,NVDA,572.98,590.52,557.23,569.33,21872344,stock
2024-09-25,NVDA,571.39,577.89,551.53,558.53,18281177,stock
2024-09-26,NVDA,552.49,573.87,547.11,565.46,21843164,stock
2024-09-27,NVDA,552.66,562.65,526.3,536.65,18016689,stock
2024-09-30,NVDA,561.9,565.71,549.55,551.38,31468078,stock
2024-10-01,NVDA,529.63,547.59,517.44,543.84,30166618,stock
2024-10-02,NVDA,525.36,533.56,511.73,523.17,36824961,stock
2024-10-03,NVDA,499.27,520.55,485.79,515.4,40356430,stock
2024-10-04,NVDA,522.07,543.95,518.54,539.02,14705281,stock
2024-10-07,NVDA,514.0,536.01,511.09,529.43,21725068,stock
2024-10-08,NVDA,548.87,551.44,530.08,536.55,43357549,stock
2024-10-09,NVDA,534.04,536.84,522.41,523.41,18046491,stock
2024-10-10,NVDA,534.98,544.33,532.58,537.91,41561204,stock
2024-10-11,NVDA,558.42,568.0,546.89,551.42,14116711,stock
2024-10-14,NVDA,569.27,589.98,568.89,588.75,44634757,stock
2024-10-15,NVDA,578.33,587.25,576.6,585.61,36394522,stock
2024-10-16,NVDA,586.95,602.95,586.09,599.95,44846225,stock
2024-10-17,NVDA,597.08,612.51,587.45,602.5,38200267,stock
2024-10-18,NVDA,652.53,659.88,618.91,630.96,46582050,stock
2022-01-03,GOOGL,128.38,129.14,127.98,128.28,43413388,stock
2022-01-04,GOOGL,130.74,130.97,129.67,130.14,14189062,stock
2022-01-05,GOOGL,127.37,130.55,127.11,129.7,22853935,stock
2022-01-06,GOOGL,128.82,129.98,128.41,129.58,33035825,stock
2022-01-07,GOOGL,129.38,130.8,128.81,129.85,18998716,stock
2022-01-10,GOOGL,129.16,130.92,128.5,130.51,27863846,stock
2022-01-11,GOOGL,131.67,132.72,129.77,130.26,42213426,stock
2022-01-12,GOOGL,128.61,131.45,127.73,130.83,48473398,stock
2022-01-13,GOOGL,135.46,136.77,134.52,134.86,39473132,stock
2022-01-14,GOOGL,139.74,141.42,136.82,137.45,16579222,stock
2022-01-17,GOOGL,137.37,140.06,136.87,139.78,49213741,stock
2022-01-18,GOOGL,138.91,139.3,138.48,138.61,40828792,stock
2022-01-19,GOOGL,138.18,138.5,135.45,136.33,35788738,stock
2022-01-20,GOOGL,138.95,140.2,136.86,138.87,37457526,stock
2022-01-21,GOOGL,140.0,141.41,139.87,141.24,45229292,stock
2022-01-24,GOOGL,144.16,145.92,142.95,145.3,44475589,stock
2022-01-25,GOOGL,143.18,144.36,142.35,143.68,33727672,stock
2022-01-26,GOOGL,142.38,144.7,141.1,143.1,24740151,stock
2022-01-27,GOOGL,140.22,140.5,137.8,138.75,52725691,stock
2022-01-28,GOOGL,140.29,140.8,137.27,137.76,49905271,stock
2022-01-31,GOOGL,142.39,142.88,139.34,140.44,26133764,stock
2022-02-01,GOOGL,138.39,140.66,137.57,139.24,60588363,stock
2022-02-02,GOOGL,138.43,141.65,137.19,140.99,35198839,stock
2022-02-03,GOOGL,139.4,141.18,138.55,140.52,39975962,stock
2022-02-04,GOOGL,142.89,144.85,140.19,141.43,42747703,stock
2022-02-07,GOOGL,136.73,139.89,136.04,138.42,63260192,stock
2022-02-08,GOOGL,140.43,140.79,137.63,138.69,18106578,stock
2022-02-09,GOOGL,128.86,132.66,128.15,131.06,61479150,stock
2022-02-10,GOOGL,131.95,132.33,129.97,130.64,29287888,stock
2022-02-11,GOOGL,127.7,128.2,126.32,126.69,23693133,stock
2022-02-14,GOOGL,127.67,130.04,127.33,129.67,52996314,stock
2022-02-15,GOOGL,131.86,133.25,130.9,131.64,46881073,stock
2022-02-16,GOOGL,131.32,133.49,130.42,132.85,33423163,stock
2022-02-17,GOOGL,138.77,139.52,136.12,136.78,66082320,stock
2022-02-18,GOOGL,134.95,136.38,132.47,134.38,34068469,stock
2022-02-21,GOOGL,138.76,139.7,138.1,138.96,45944853,stock
2022-02-22,GOOGL,143.59,144.08,140.66,141.48,60175302,stock
2022-02-23,GOOGL,138.37,141.65,136.17,140.89,23356823,stock
